,OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost,totalcost,totalSales,Profit
6037,SO - 0006138,Distributor,WARE-PUJ1005,2020-10-03,2020-05-17,2020-05-25,2020-05-27,USD,25,41,284,9,3,0.2,5902.7,2420.107,7260.321,14166.48,6906.159
6038,SO - 0006139,Online,WARE-XYS1001,2020-10-03,2020-05-17,2020-05-20,2020-05-21,USD,13,29,11,6,3,0.1,3865.9,1700.996,5102.988,10437.93,5334.942
6039,SO - 0006140,Online,WARE-UHY1004,2019-01-12,2020-05-17,2020-09-06,2020-06-14,USD,13,38,253,22,2,0.075,2237.8,1253.168,2506.336,4139.93,1633.5940000000005
6040,SO - 0006141,Online,WARE-XYS1001,2019-01-12,2020-05-17,2020-11-06,2020-06-14,USD,17,3,41,44,8,0.05,1098.8,560.388,4483.104,8350.88,3867.775999999999
6041,SO - 0006142,In-Store,WARE-UHY1004,2019-01-12,2020-05-17,2020-05-30,2020-01-06,USD,11,3,216,11,3,0.15,1688.4,1215.648,3646.9439999999995,4305.42,658.4760000000006
6042,SO - 0006143,In-Store,WARE-XYS1001,2020-10-03,2020-05-17,2020-05-23,2020-02-06,USD,11,2,47,25,1,0.075,3390.2,1966.316,1966.316,3135.935,1169.619
6043,SO - 0006144,Online,WARE-XYS1001,2019-01-12,2020-05-18,2020-03-06,2020-12-06,USD,13,50,14,34,2,0.075,2345.0,1735.3,3470.6,4338.25,867.6500000000001
6044,SO - 0006145,Online,WARE-NMK1003,2020-10-03,2020-05-18,2020-02-06,2020-03-06,USD,12,30,147,40,8,0.05,757.1,401.263,3210.104,5753.96,2543.856
6045,SO - 0006146,Online,WARE-MKL1006,2020-10-03,2020-05-18,2020-01-06,2020-05-06,USD,20,46,352,30,2,0.075,1078.7,442.267,884.534,1995.5950000000003,1111.0610000000001
6046,SO - 0006147,In-Store,WARE-NMK1003,2019-01-12,2020-05-18,2020-08-06,2020-06-17,USD,9,17,198,14,4,0.05,2512.5,1231.125,4924.5,9547.5,4623.0
6047,SO - 0006148,In-Store,WARE-NMK1003,2020-10-03,2020-05-18,2020-10-06,2020-06-13,USD,11,44,175,43,8,0.3,1051.9,546.988,4375.904,5890.64,1514.7359999999999
6048,SO - 0006149,Distributor,WARE-NMK1003,2020-10-03,2020-05-18,2020-05-20,2020-05-27,USD,25,50,118,6,3,0.15,2458.9,1254.039,3762.117,6270.195,2508.0779999999995
6049,SO - 0006150,Distributor,WARE-PUJ1005,2020-10-03,2020-05-18,2020-11-06,2020-06-15,USD,25,38,278,23,2,0.05,1025.1,840.582,1681.164,1947.6899999999998,266.52599999999984
6050,SO - 0006151,In-Store,WARE-PUJ1005,2019-01-12,2020-05-18,2020-05-22,2020-05-24,USD,9,42,265,38,8,0.15,3798.9,2583.252,20666.016,25832.52,5166.504000000001
6051,SO - 0006152,Wholesale,WARE-NMK1003,2019-01-12,2020-05-18,2020-10-06,2020-06-16,USD,27,24,165,17,7,0.1,2371.8,1043.592,7305.144,14942.340000000002,7637.196000000002
6052,SO - 0006153,Online,WARE-XYS1001,2020-10-03,2020-05-18,2020-05-20,2020-05-24,USD,17,8,33,4,7,0.1,1078.7,852.173,5965.211,6795.81,830.5990000000002
6053,SO - 0006154,Online,WARE-UHY1004,2020-10-03,2020-05-18,2020-04-06,2020-11-06,USD,19,37,234,2,5,0.05,951.4,428.13,2140.65,4519.15,2378.4999999999995
6054,SO - 0006155,Online,WARE-PUJ1005,2020-10-03,2020-05-18,2020-09-06,2020-06-13,USD,15,35,283,10,1,0.075,1246.2,573.252,573.252,1152.7350000000001,579.4830000000002
6055,SO - 0006156,Wholesale,WARE-NMK1003,2020-10-03,2020-05-19,2020-06-13,2020-06-18,USD,26,34,176,12,2,0.1,1835.8,972.974,1945.948,3304.44,1358.492
6056,SO - 0006157,In-Store,WARE-UHY1004,2020-10-03,2020-05-19,2020-06-16,2020-06-18,USD,6,19,257,19,6,0.075,5695.0,2847.5,17085.0,31607.25,14522.25
6057,SO - 0006158,Online,WARE-MKL1006,2019-01-12,2020-05-19,2020-05-06,2020-06-13,USD,18,40,342,10,1,0.2,904.5,524.61,524.61,723.6,198.99
6058,SO - 0006159,Online,WARE-PUJ1005,2020-10-03,2020-05-19,2020-05-27,2020-05-30,USD,13,36,277,27,2,0.05,3966.4,2300.512,4601.024,7536.16,2935.1359999999995
6059,SO - 0006160,Distributor,WARE-NBV1002,2019-01-12,2020-05-20,2020-06-16,2020-06-23,USD,23,22,68,41,5,0.05,1092.1,688.023,3440.1150000000002,5187.474999999999,1747.3599999999992
6060,SO - 0006161,Wholesale,WARE-PUJ1005,2019-01-12,2020-05-20,2020-06-15,2020-06-21,USD,26,47,322,31,2,0.075,1112.2,811.906,1623.812,2057.57,433.75800000000027
6061,SO - 0006162,Distributor,WARE-PUJ1005,2019-01-12,2020-05-20,2020-04-06,2020-08-06,USD,21,43,289,18,2,0.075,3966.4,2895.472,5790.944,7337.84,1546.8959999999997
6062,SO - 0006163,Online,WARE-NMK1003,2020-10-03,2020-05-20,2020-05-25,2020-03-06,USD,18,27,104,24,3,0.4,1058.6,529.3,1587.8999999999999,1905.48,317.58000000000015
6063,SO - 0006164,Wholesale,WARE-NMK1003,2020-10-03,2020-05-20,2020-05-26,2020-02-06,USD,28,4,196,46,3,0.2,3979.8,3303.234,9909.702,9551.52,-358.1819999999989
6064,SO - 0006165,In-Store,WARE-NMK1003,2020-10-03,2020-05-20,2020-06-17,2020-06-25,USD,8,46,98,41,6,0.3,241.2,103.716,622.2959999999999,1013.0399999999998,390.7439999999999
6065,SO - 0006166,Wholesale,WARE-UHY1004,2019-01-12,2020-05-21,2020-05-28,2020-01-06,USD,26,24,208,25,1,0.4,6458.8,5489.98,5489.98,3875.2799999999997,-1614.6999999999998
6066,SO - 0006167,Online,WARE-NMK1003,2020-10-03,2020-05-21,2020-05-25,2020-05-29,USD,15,9,129,42,8,0.15,3825.7,2869.275,22954.2,26014.76,3060.5599999999977
6067,SO - 0006168,In-Store,WARE-NMK1003,2020-10-03,2020-05-21,2020-05-28,2020-04-06,USD,6,47,135,24,8,0.15,3946.3,2525.632,20205.056,26834.84,6629.784
6068,SO - 0006169,In-Store,WARE-MKL1006,2020-10-03,2020-05-21,2020-05-24,2020-05-27,USD,5,17,333,21,8,0.15,837.5,628.125,5025.0,5695.0,670.0
6069,SO - 0006170,In-Store,WARE-NMK1003,2020-10-03,2020-05-21,2020-06-06,2020-10-06,USD,3,26,174,27,7,0.075,938.0,684.74,4793.18,6073.550000000001,1280.3700000000008
6070,SO - 0006171,Distributor,WARE-NMK1003,2020-10-03,2020-05-21,2020-06-18,2020-06-22,USD,21,30,147,41,6,0.05,3624.7,1812.35,10874.099999999999,20660.789999999997,9786.689999999999
6071,SO - 0006172,Distributor,WARE-NBV1002,2020-10-03,2020-05-21,2020-10-06,2020-06-17,USD,23,16,61,30,8,0.075,3999.9,2319.942,18559.536,29599.260000000002,11039.724000000002
6072,SO - 0006173,In-Store,WARE-MKL1006,2020-10-03,2020-05-21,2020-05-31,2020-02-06,USD,2,18,338,12,3,0.15,254.6,188.404,565.212,649.23,84.01800000000003
6073,SO - 0006174,In-Store,WARE-NMK1003,2019-01-12,2020-05-22,2020-06-17,2020-06-19,USD,10,7,166,40,4,0.075,1299.8,675.896,2703.584,4809.26,2105.6760000000004
6074,SO - 0006175,In-Store,WARE-UHY1004,2020-10-03,2020-05-22,2020-05-30,2020-05-06,USD,5,42,242,5,7,0.05,261.3,151.554,1060.878,1737.645,676.767
6075,SO - 0006176,Wholesale,WARE-XYS1001,2020-10-03,2020-05-22,2020-06-17,2020-06-26,USD,26,29,23,40,2,0.075,2452.2,1642.974,3285.948,4536.57,1250.6219999999998
6076,SO - 0006177,Online,WARE-NMK1003,2020-10-03,2020-05-22,2020-03-06,2020-11-06,USD,17,1,172,4,7,0.05,1165.8,571.242,3998.6939999999995,7752.57,3753.876
6077,SO - 0006178,Online,WARE-NMK1003,2019-01-12,2020-05-22,2020-04-06,2020-06-13,USD,13,8,121,4,3,0.05,1748.7,734.454,2203.362,4983.795,2780.433
6078,SO - 0006179,Wholesale,WARE-UHY1004,2020-10-03,2020-05-22,2020-11-06,2020-06-21,USD,28,2,261,16,7,0.1,227.8,182.24,1275.68,1435.14,159.46000000000004
6079,SO - 0006180,In-Store,WARE-XYS1001,2020-10-03,2020-05-22,2020-06-18,2020-06-26,USD,8,25,41,23,1,0.075,2532.6,2152.71,2152.71,2342.655,189.94500000000016
6080,SO - 0006181,In-Store,WARE-MKL1006,2020-10-03,2020-05-22,2020-06-06,2020-08-06,USD,8,47,352,14,7,0.15,227.8,175.406,1227.842,1355.4099999999999,127.56799999999976
6081,SO - 0006182,Online,WARE-NBV1002,2020-10-03,2020-05-22,2020-06-17,2020-06-23,USD,14,24,73,17,8,0.05,2867.6,1319.096,10552.768,21793.76,11240.991999999998
6082,SO - 0006183,In-Store,WARE-NMK1003,2019-01-12,2020-05-22,2020-08-06,2020-06-16,USD,8,49,122,8,8,0.075,5983.1,2871.888,22975.104,44274.94,21299.836000000003
6083,SO - 0006184,Distributor,WARE-PUJ1005,2020-10-03,2020-05-22,2020-10-06,2020-06-15,USD,21,1,294,19,7,0.075,268.0,171.52,1200.64,1735.3,534.6599999999999
6084,SO - 0006185,Online,WARE-NMK1003,2020-10-03,2020-05-23,2020-06-15,2020-06-23,USD,12,23,180,29,2,0.05,1078.7,442.267,884.534,2049.53,1164.996
6085,SO - 0006186,Distributor,WARE-XYS1001,2019-01-12,2020-05-23,2020-05-28,2020-05-29,USD,22,47,26,21,5,0.075,1735.3,815.591,4077.955,8025.762500000001,3947.807500000001
6086,SO - 0006187,In-Store,WARE-UHY1004,2020-10-03,2020-05-23,2020-03-06,2020-06-06,USD,6,42,207,47,7,0.05,3939.6,2206.176,15443.232,26198.34,10755.108
6087,SO - 0006188,Online,WARE-PUJ1005,2019-01-12,2020-05-23,2020-08-06,2020-10-06,USD,18,2,298,44,7,0.075,5400.2,3780.14,26460.98,34966.295000000006,8505.315000000006
6088,SO - 0006189,Online,WARE-UHY1004,2020-10-03,2020-05-23,2020-11-06,2020-06-14,USD,19,47,208,18,1,0.075,837.5,661.625,661.625,774.6875,113.0625
6089,SO - 0006190,In-Store,WARE-PUJ1005,2020-10-03,2020-05-23,2020-01-06,2020-11-06,USD,7,12,276,22,4,0.05,187.6,93.8,375.2,712.88,337.68
6090,SO - 0006191,Online,WARE-XYS1001,2019-01-12,2020-05-23,2020-11-06,2020-06-15,USD,16,2,17,15,8,0.05,1105.5,807.015,6456.12,8401.8,1945.6799999999994
6091,SO - 0006192,Wholesale,WARE-XYS1001,2020-10-03,2020-05-23,2020-06-16,2020-06-24,USD,26,28,19,3,7,0.075,2458.9,1032.738,7229.166,15921.3775,8692.211500000001
6092,SO - 0006193,In-Store,WARE-XYS1001,2019-01-12,2020-05-23,2020-06-15,2020-06-21,USD,8,18,15,40,2,0.4,3999.9,2679.933,5359.866,4799.88,-559.9859999999999
6093,SO - 0006194,Online,WARE-MKL1006,2019-01-12,2020-05-24,2020-06-17,2020-06-21,USD,17,12,364,30,5,0.05,6009.9,3726.138,18630.69,28547.024999999998,9916.335
6094,SO - 0006195,In-Store,WARE-UHY1004,2020-10-03,2020-05-24,2020-10-06,2020-06-13,USD,6,24,215,14,7,0.15,1815.7,1398.089,9786.623,10803.415,1016.7920000000013
6095,SO - 0006196,Distributor,WARE-MKL1006,2020-10-03,2020-05-24,2020-05-29,2020-01-06,USD,24,8,332,45,3,0.4,1996.6,1277.824,3833.472,3593.879999999999,-239.592000000001
6096,SO - 0006197,Wholesale,WARE-NMK1003,2019-01-12,2020-05-24,2020-04-06,2020-07-06,USD,26,7,118,43,1,0.15,911.2,400.928,400.928,774.52,373.592
6097,SO - 0006198,In-Store,WARE-PUJ1005,2019-01-12,2020-05-24,2020-11-06,2020-06-19,USD,11,26,321,18,5,0.075,1701.8,1021.08,5105.400000000001,7870.825,2765.4249999999993
6098,SO - 0006199,In-Store,WARE-MKL1006,2020-10-03,2020-05-24,2020-05-28,2020-05-30,USD,3,1,364,21,1,0.2,187.6,142.576,142.576,150.08,7.504000000000019
6099,SO - 0006200,Distributor,WARE-PUJ1005,2020-10-03,2020-05-24,2020-06-06,2020-06-14,USD,21,26,276,28,5,0.1,5453.8,2890.514,14452.57,24542.1,10089.529999999999
6100,SO - 0006201,Distributor,WARE-PUJ1005,2020-10-03,2020-05-24,2020-01-06,2020-08-06,USD,21,10,305,45,2,0.05,1051.9,452.317,904.634,1998.6100000000001,1093.976
6101,SO - 0006202,Online,WARE-NMK1003,2019-01-12,2020-05-24,2020-02-06,2020-11-06,USD,17,5,170,31,4,0.3,174.2,69.68,278.72,487.75999999999993,209.0399999999999
6102,SO - 0006203,In-Store,WARE-XYS1001,2020-10-03,2020-05-24,2020-04-06,2020-08-06,USD,11,11,58,33,3,0.05,1681.7,1294.909,3884.7270000000003,4792.845,908.1179999999999
6103,SO - 0006204,In-Store,WARE-PUJ1005,2020-10-03,2020-05-25,2020-02-06,2020-08-06,USD,6,21,270,36,2,0.05,1058.6,582.23,1164.46,2011.3399999999997,846.8799999999997
6104,SO - 0006205,Online,WARE-UHY1004,2020-10-03,2020-05-25,2020-05-31,2020-02-06,USD,20,17,254,44,4,0.075,3845.8,2961.266,11845.064,14229.460000000001,2384.3960000000006
6105,SO - 0006206,In-Store,WARE-UHY1004,2020-10-03,2020-05-25,2020-06-17,2020-06-23,USD,4,23,247,26,7,0.075,3343.3,1972.547,13807.829,21647.8675,7840.038500000001
6106,SO - 0006207,Distributor,WARE-NMK1003,2020-10-03,2020-05-25,2020-06-15,2020-06-19,USD,23,8,138,32,1,0.15,1695.1,1373.031,1373.031,1440.8349999999998,67.80399999999986
6107,SO - 0006208,In-Store,WARE-PUJ1005,2020-10-03,2020-05-25,2020-06-18,2020-06-24,USD,3,40,287,9,1,0.15,1152.4,576.2,576.2,979.5400000000001,403.34000000000003
6108,SO - 0006209,Wholesale,WARE-UHY1004,2020-10-03,2020-05-25,2020-07-06,2020-10-06,USD,26,37,260,43,6,0.075,3457.2,2938.62,17631.72,19187.46,1555.739999999998
6109,SO - 0006210,In-Store,WARE-NMK1003,2020-10-03,2020-05-25,2020-06-19,2020-06-25,USD,4,40,159,3,3,0.075,1058.6,762.192,2286.576,2937.615,651.0389999999998
6110,SO - 0006211,In-Store,WARE-MKL1006,2020-10-03,2020-05-26,2020-06-14,2020-06-16,USD,8,39,341,6,1,0.05,1105.5,895.455,895.455,1050.225,154.76999999999987
6111,SO - 0006212,Online,WARE-PUJ1005,2020-10-03,2020-05-26,2020-12-06,2020-06-16,USD,18,11,313,6,1,0.15,1011.7,839.711,839.711,859.945,20.234000000000037
6112,SO - 0006213,Online,WARE-NMK1003,2019-01-12,2020-05-26,2020-06-14,2020-06-17,USD,16,42,197,25,8,0.2,5266.2,4160.298,33282.384,33703.68,421.2960000000021
6113,SO - 0006214,Online,WARE-XYS1001,2019-01-12,2020-05-26,2020-06-17,2020-06-19,USD,18,29,25,10,3,0.05,1065.3,490.038,1470.114,3036.1049999999996,1565.9909999999995
6114,SO - 0006215,Wholesale,WARE-MKL1006,2020-10-03,2020-05-26,2020-09-06,2020-06-17,USD,25,14,336,37,1,0.1,3329.9,2497.425,2497.425,2996.9100000000003,499.4850000000001
6115,SO - 0006216,Distributor,WARE-NMK1003,2020-10-03,2020-05-26,2020-06-06,2020-11-06,USD,21,22,175,42,5,0.1,1835.8,917.9,4589.5,8261.1,3671.6000000000004
6116,SO - 0006217,Distributor,WARE-NBV1002,2020-10-03,2020-05-26,2020-06-21,2020-01-07,USD,22,23,60,2,4,0.1,3430.4,2401.28,9605.12,12349.44,2744.3199999999997
6117,SO - 0006218,Online,WARE-MKL1006,2020-10-03,2020-05-27,2020-01-06,2020-10-06,USD,19,15,343,19,4,0.2,1078.7,474.628,1898.512,3451.84,1553.3280000000002
6118,SO - 0006219,Wholesale,WARE-NMK1003,2020-10-03,2020-05-27,2020-07-06,2020-06-14,USD,27,38,118,18,2,0.05,3544.3,1524.049,3048.098,6734.17,3686.072
6119,SO - 0006220,Online,WARE-NMK1003,2019-01-12,2020-05-27,2020-09-06,2020-10-06,USD,14,16,185,47,8,0.05,944.7,765.207,6121.656,7179.72,1058.0640000000003
6120,SO - 0006221,In-Store,WARE-UHY1004,2020-10-03,2020-05-27,2020-06-21,2020-06-25,USD,3,50,220,17,1,0.05,2398.6,1127.342,1127.342,2278.6699999999996,1151.3279999999995
6121,SO - 0006222,In-Store,WARE-NMK1003,2020-10-03,2020-05-27,2020-06-20,2020-06-21,USD,9,21,116,42,2,0.075,3912.8,1995.528,3991.056,7238.68,3247.6240000000003
6122,SO - 0006223,In-Store,WARE-NMK1003,2019-01-12,2020-05-27,2020-06-24,2020-06-27,USD,12,17,129,40,7,0.075,2391.9,1793.925,12557.475,15487.552500000002,2930.0775000000012
6123,SO - 0006224,In-Store,WARE-XYS1001,2020-10-03,2020-05-27,2020-04-06,2020-11-06,USD,1,49,47,8,1,0.075,891.1,605.948,605.948,824.2675,218.31950000000006
6124,SO - 0006225,Distributor,WARE-PUJ1005,2020-10-03,2020-05-27,2020-06-20,2020-06-23,USD,22,8,305,24,1,0.2,2432.1,1775.433,1775.433,1945.68,170.24700000000007
6125,SO - 0006226,In-Store,WARE-UHY1004,2020-10-03,2020-05-27,2020-06-15,2020-06-20,USD,8,39,208,34,2,0.075,1125.6,810.432,1620.864,2082.36,461.4960000000001
6126,SO - 0006227,Online,WARE-XYS1001,2019-01-12,2020-05-27,2020-06-18,2020-06-24,USD,15,8,5,39,7,0.2,1159.1,602.732,4219.124,6490.96,2271.8360000000002
6127,SO - 0006228,Distributor,WARE-XYS1001,2020-10-03,2020-05-27,2020-12-06,2020-06-17,USD,21,11,54,45,7,0.075,5406.9,4217.382,29521.674,35009.6775,5488.003499999999
6128,SO - 0006229,Distributor,WARE-XYS1001,2020-10-03,2020-05-28,2020-09-06,2020-06-16,USD,21,32,9,9,3,0.2,2278.0,1161.78,3485.34,5467.200000000001,1981.8600000000006
6129,SO - 0006230,Online,WARE-NMK1003,2019-01-12,2020-05-28,2020-06-17,2020-06-24,USD,16,47,183,37,4,0.1,2425.4,1770.542,7082.168,8731.44,1649.2720000000008
6130,SO - 0006231,Distributor,WARE-MKL1006,2020-10-03,2020-05-28,2020-09-06,2020-06-13,USD,21,48,343,25,4,0.05,864.3,561.795,2247.18,3284.3399999999997,1037.1599999999999
6131,SO - 0006232,In-Store,WARE-NMK1003,2020-10-03,2020-05-28,2020-10-06,2020-06-13,USD,11,4,176,16,6,0.1,3912.8,1604.248,9625.488000000001,21129.120000000003,11503.632000000001
6132,SO - 0006233,In-Store,WARE-MKL1006,2020-10-03,2020-05-28,2020-06-22,2020-06-27,USD,10,18,360,36,7,0.075,1011.7,728.424,5098.968,6550.757500000001,1451.7895000000008
6133,SO - 0006234,In-Store,WARE-XYS1001,2020-10-03,2020-05-28,2020-12-06,2020-06-14,USD,9,5,7,6,7,0.075,1983.2,1269.248,8884.736,12841.220000000001,3956.4840000000004
6134,SO - 0006235,Distributor,WARE-NMK1003,2020-10-03,2020-05-28,2020-06-06,2020-06-16,USD,22,40,167,32,7,0.075,3879.3,3103.44,21724.08,25118.467500000002,3394.3875000000007
6135,SO - 0006236,Distributor,WARE-MKL1006,2020-10-03,2020-05-28,2020-03-06,2020-04-06,USD,22,41,343,35,1,0.05,6385.1,2745.593,2745.593,6065.845,3320.2520000000004
6136,SO - 0006237,In-Store,WARE-PUJ1005,2019-01-12,2020-05-28,2020-01-06,2020-02-06,USD,1,32,308,15,8,0.4,2646.5,1905.48,15243.84,12703.199999999999,-2540.6400000000012
6137,SO - 0006238,In-Store,WARE-XYS1001,2020-10-03,2020-05-29,2020-06-25,2020-06-28,USD,4,2,11,23,7,0.075,2338.3,1286.065,9002.455,15140.492500000002,6138.037500000002
6138,SO - 0006239,In-Store,WARE-MKL1006,2020-10-03,2020-05-29,2020-05-31,2020-04-06,USD,2,46,343,37,8,0.1,2391.9,1411.221,11289.768,17221.68,5931.912
6139,SO - 0006240,Online,WARE-NBV1002,2020-10-03,2020-05-29,2020-06-15,2020-06-17,USD,17,49,82,8,2,0.1,2278.0,956.76,1913.52,4100.400000000001,2186.8800000000006
6140,SO - 0006241,In-Store,WARE-XYS1001,2019-01-12,2020-05-29,2020-04-06,2020-11-06,USD,11,44,9,5,5,0.05,1065.3,628.527,3142.635,5060.174999999999,1917.539999999999
6141,SO - 0006242,Online,WARE-NMK1003,2020-10-03,2020-05-29,2020-05-06,2020-06-13,USD,16,18,203,9,8,0.1,3912.8,2738.96,21911.68,28172.160000000003,6260.480000000003
6142,SO - 0006243,Online,WARE-NMK1003,2020-10-03,2020-05-29,2020-06-18,2020-06-21,USD,13,50,130,31,6,0.075,2010.0,1065.3,6391.799999999999,11155.5,4763.700000000001
6143,SO - 0006244,Online,WARE-NBV1002,2020-10-03,2020-05-29,2020-06-16,2020-06-21,USD,17,41,83,33,1,0.05,3832.4,1647.932,1647.932,3640.7799999999997,1992.8479999999997
6144,SO - 0006245,In-Store,WARE-NMK1003,2019-01-12,2020-05-29,2020-06-17,2020-06-25,USD,8,18,170,7,4,0.05,998.3,718.776,2875.104,3793.5399999999995,918.4359999999997
6145,SO - 0006246,Online,WARE-XYS1001,2020-10-03,2020-05-29,2020-06-14,2020-06-24,USD,20,4,52,11,6,0.15,1246.2,510.942,3065.652,6355.62,3289.968
6146,SO - 0006247,Wholesale,WARE-XYS1001,2020-10-03,2020-05-29,2020-08-06,2020-10-06,USD,27,30,49,10,4,0.1,1675.0,1323.25,5293.0,6030.0,737.0
6147,SO - 0006248,Online,WARE-NMK1003,2019-01-12,2020-05-30,2020-09-06,2020-06-19,USD,18,49,188,12,6,0.1,1728.6,1175.448,7052.688,9334.44,2281.7520000000004
6148,SO - 0006249,Online,WARE-XYS1001,2020-10-03,2020-05-30,2020-06-16,2020-06-21,USD,19,15,7,8,6,0.075,1728.6,1071.732,6430.392,9593.73,3163.3379999999997
6149,SO - 0006250,In-Store,WARE-NMK1003,2020-10-03,2020-05-30,2020-02-06,2020-07-06,USD,5,17,186,26,8,0.05,1882.7,1299.063,10392.504,14308.52,3916.0159999999996
6150,SO - 0006251,Wholesale,WARE-NBV1002,2020-10-03,2020-05-30,2020-06-21,2020-06-26,USD,28,44,73,21,6,0.075,984.9,512.148,3072.888,5466.195,2393.307
6151,SO - 0006252,Online,WARE-XYS1001,2020-10-03,2020-05-30,2020-05-06,2020-12-06,USD,16,14,33,18,6,0.05,1326.6,1061.28,6367.68,7561.619999999999,1193.9399999999987
6152,SO - 0006253,Wholesale,WARE-NBV1002,2020-10-03,2020-05-30,2020-06-19,2020-06-23,USD,27,11,76,32,5,0.075,3999.9,2439.939,12199.695,18499.537500000002,6299.8425000000025
6153,SO - 0006254,In-Store,WARE-NMK1003,2020-10-03,2020-05-30,2020-08-06,2020-09-06,USD,9,21,150,29,6,0.15,1802.3,1189.518,7137.108,9191.73,2054.6219999999994
6154,SO - 0006255,Distributor,WARE-NMK1003,2019-01-12,2020-05-30,2020-06-19,2020-06-24,USD,22,26,121,32,7,0.05,1172.5,527.625,3693.375,7797.125,4103.75
6155,SO - 0006256,Distributor,WARE-NMK1003,2020-10-03,2020-05-30,2020-06-19,2020-06-25,USD,25,49,163,29,8,0.075,3973.1,2622.246,20977.968,29400.940000000002,8422.972000000002
6156,SO - 0006257,Online,WARE-XYS1001,2020-10-03,2020-05-30,2020-06-26,2020-06-29,USD,13,23,56,20,4,0.15,1112.2,900.882,3603.528,3781.48,177.95200000000023
6157,SO - 0006258,Distributor,WARE-PUJ1005,2020-10-03,2020-05-30,2020-06-24,2020-06-30,USD,20,1,294,14,6,0.15,3946.3,1657.446,9944.676,20126.13,10181.454000000002
6158,SO - 0006259,Distributor,WARE-PUJ1005,2020-10-03,2020-05-31,2020-06-28,2020-03-07,USD,25,50,266,6,2,0.05,1058.6,709.262,1418.524,2011.3399999999997,592.8159999999998
6159,SO - 0006260,Distributor,WARE-PUJ1005,2019-01-12,2020-05-31,2020-11-06,2020-06-17,USD,23,2,289,41,7,0.1,261.3,193.362,1353.5339999999999,1646.19,292.6560000000002
6160,SO - 0006261,In-Store,WARE-PUJ1005,2020-10-03,2020-05-31,2020-06-23,2020-06-24,USD,7,5,285,45,4,0.075,1051.9,820.482,3281.928,3892.0300000000007,610.1020000000008
6161,SO - 0006262,Distributor,WARE-NBV1002,2020-10-03,2020-05-31,2020-02-06,2020-04-06,USD,25,39,81,44,8,0.05,850.9,340.36,2722.88,6466.839999999999,3743.959999999999
6162,SO - 0006263,In-Store,WARE-PUJ1005,2019-01-12,2020-05-31,2020-03-06,2020-06-13,USD,6,45,308,32,2,0.15,2405.3,1635.604,3271.208,4089.01,817.8020000000001
6163,SO - 0006264,Distributor,WARE-UHY1004,2020-10-03,2020-05-31,2020-06-14,2020-06-23,USD,21,46,212,7,8,0.075,2425.4,1115.684,8925.472,17947.960000000003,9022.488000000003
6164,SO - 0006265,In-Store,WARE-NMK1003,2020-10-03,2020-05-31,2020-07-06,2020-11-06,USD,1,47,97,30,4,0.075,1105.5,674.355,2697.42,4090.3500000000004,1392.9300000000003
6165,SO - 0006266,In-Store,WARE-NMK1003,2020-10-03,2020-05-31,2020-06-24,2020-06-26,USD,3,3,157,29,6,0.2,857.6,728.96,4373.76,4116.4800000000005,-257.27999999999975
6166,SO - 0006267,In-Store,WARE-NMK1003,2019-01-12,2020-05-31,2020-06-13,2020-06-19,USD,3,39,165,38,7,0.05,3705.1,2260.111,15820.776999999998,24638.914999999997,8818.137999999999
6167,SO - 0006268,Online,WARE-NMK1003,2019-01-12,2020-05-31,2020-06-21,2020-06-27,USD,19,15,106,23,4,0.075,1025.1,656.064,2624.256,3792.87,1168.614
6168,SO - 0006269,Online,WARE-PUJ1005,2020-10-03,2020-05-31,2020-06-27,2020-06-07,USD,16,46,279,30,1,0.2,971.5,709.195,709.195,777.2,68.005
6169,SO - 0006270,Distributor,WARE-NMK1003,2020-10-03,2020-05-31,2020-11-06,2020-06-19,USD,21,46,111,38,5,0.05,1031.8,474.628,2373.14,4901.049999999999,2527.9099999999994
6170,SO - 0006271,Distributor,WARE-MKL1006,2020-10-03,2020-05-31,2020-06-25,2020-06-26,USD,21,1,364,45,6,0.075,1018.4,621.224,3727.344,5652.12,1924.7759999999998
6171,SO - 0006272,In-Store,WARE-NMK1003,2020-10-03,2020-05-31,2020-06-24,2020-06-30,USD,5,18,154,8,2,0.1,2659.9,1649.138,3298.276,4787.820000000001,1489.5440000000008
6172,SO - 0006273,In-Store,WARE-NMK1003,2020-10-03,2020-05-31,2020-06-19,2020-06-24,USD,1,32,120,20,2,0.075,3356.7,1779.051,3558.102,6209.8949999999995,2651.7929999999997
6173,SO - 0006274,Distributor,WARE-MKL1006,2020-10-03,2020-01-06,2020-06-29,2020-05-07,USD,20,20,355,7,7,0.2,241.2,159.192,1114.344,1350.72,236.37599999999998
6174,SO - 0006275,Distributor,WARE-XYS1001,2020-10-03,2020-01-06,2020-06-23,2020-03-07,USD,22,3,52,47,4,0.05,3805.6,1598.352,6393.408,14461.279999999999,8067.8719999999985
6175,SO - 0006276,In-Store,WARE-PUJ1005,2020-10-03,2020-01-06,2020-06-13,2020-06-18,USD,9,4,281,8,1,0.1,2525.9,1288.209,1288.209,2273.31,985.1009999999999
